Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,3091.330078,3112.649902,3083.489990,3112.260010,3112.260010,2111300000
2013-01-03,3108.489990,3118.179932,3092.280029,3100.570068,3100.570068,1769420000
2013-01-04,3100.879883,3108.439941,3090.810059,3101.659912,3101.659912,1745140000
2013-01-07,3089.169922,3102.350098,3083.879883,3098.810059,3098.810059,1702540000
2013-01-08,3098.459961,3103.389893,3076.600098,3091.810059,3091.810059,1744380000
2013-01-09,3099.649902,3111.219971,3096.340088,3105.810059,3105.810059,1732510000
2013-01-10,3125.639893,3127.719971,3098.469971,3121.760010,3121.760010,1754240000
2013-01-11,3122.120117,3126.590088,3114.100098,3125.629883,3125.629883,1772600000
2013-01-14,3113.649902,3123.479980,3104.080078,3117.500000,3117.500000,1876050000
2013-01-15,3101.060059,3112.290039,3093.320068,3110.780029,3110.780029,1852870000
2013-01-16,3110.719971,3124.649902,3106.790039,3117.540039,3117.540039,1692380000
2013-01-17,3130.489990,3144.050049,3125.790039,3136.000000,3136.000000,1766510000
2013-01-18,3127.909912,3134.729980,3119.199951,3134.709961,3134.709961,1860070000
2013-01-22,3135.629883,3143.179932,3121.540039,3143.179932,3143.179932,1790730000
2013-01-23,3155.820068,3161.060059,3149.739990,3153.669922,3153.669922,1698190000
2013-01-24,3125.669922,3153.560059,3124.449951,3130.379883,3130.379883,2046990000
2013-01-25,3140.649902,3156.199951,3135.860107,3149.709961,3149.709961,1920250000
2013-01-28,3152.169922,3161.830078,3144.889893,3154.300049,3154.300049,1935590000
2013-01-29,3149.620117,3156.939941,3133.110107,3153.659912,3153.659912,2050670000
2013-01-30,3157.429932,3164.060059,3135.830078,3142.310059,3142.310059,2014350000
2013-01-31,3140.669922,3154.179932,3136.820068,3142.129883,3142.129883,2190840000
